User_id,Year_of_birth,Gender
8009568662579734735,1986,0
14454653013361114049,1954,0
2363906351223813137,2007,0
15121773569757780755,1981,0
13796763839547997737,1998,1
961090215518316447,1953,1
6089727734935120641,1975,1
4100972167236899091,1965,0
7234287011755265185,1966,1
4735999972710753929,1997,0
11351985957003971787,1987,0
17149749469323103785,1976,0
4246535243970207633,1950,0
468135493755902607,2007,0
8682873080850106537,2007,1
9398655198153520913,1963,1
6810818590697711371,1952,0
16001268916318803595,1981,1
12790720871181922079,2007,0
14028078332803790929,2004,1
17900294820774879659,1985,1
3010339676903938975,1968,0
908357520387825579,1969,1
2316552233322690771,2003,0
16931520908791406787,1979,1
8519797137652709393,1957,1
11884407117520760863,1964,1
895600750557419945,1966,1
8894089557446416299,1957,0
549043393176263209,1977,0
4359867457211910351,2004,0
14019732956142109737,1990,1
13239567504927384011,1954,0
12100155790439127465,1950,1
6874063078927611665,1966,0
10104584361240290889,1971,1
8668089674813999905,1996,0
13775607239056397353,2008,1
6632356917533949839,1973,0
3369167438918276265,1991,1
12036672940356931113,2009,1
12484702888485822465,1994,1
457298403731246633,1988,1
15558141037203042977,1954,0
8279002039563110607,1969,1
398581230755057233,2004,1
13852253380830894987,1962,0
15715988161209804555,2000,0
15738898083885218767,1991,1
4222928016408891145,1971,1
2980773334775509161,1981,1
4143531683462833103,1982,1
12800460269136296097,1992,0
777782938849421739,1980,0
3796978334323651665,1957,1
3157288793305399199,1996,0
2184697141546817681,1974,0
3340935609104764607,2007,0
14317340512323971019,1967,1
17888350563676927249,1965,0
4403898679187194793,1970,0
16783868145213763665,1984,1
2411747743431189801,2003,1
15628112577758789385,1960,0
6976927798800922921,1966,1
11316504200644519713,1984,1
4288525444742800651,1977,1
17793842199471991489,1976,1
806924067862882319,1999,1
10775973251774183073,2005,0
2219969631573097935,1978,0
13135129004944259851,1991,1
11431120439356869587,1998,0
13993776085554571689,1981,0
13606916453695667967,1967,1
11227556990229062225,1988,0
16254878763827966377,1985,0
15986606853534745811,2004,1
15713342378475598505,1953,1
16421680841640192017,2004,0
6818914794066317455,1982,1
14469187002756543049,1950,1
7779097407435043235,1970,0
7912296528344205993,1993,1
5743427045608724937,1979,0
3083498872876545963,2008,0
11461855784826845377,1975,1
16565433040208613823,1969,0
5564922234742339467,1999,1
9650536321223263817,1982,0
13002563186270851071,1990,1
9405885695998116649,1998,1
6489173315797898531,1990,0
9128584700227214015,1975,0
15002059343603241899,1957,1
1117459688100369859,1984,0
4620620415544290207,2003,0
5569246071642930383,1975,1
17747303171402734665,2004,0
4936759233427420361,1980,0
11657445325556253455,1987,0
6725142556570185641,1999,0
4486642192628695297,1983,1
128338837628039679,1955,0
12155537636148383945,2008,0
8584381395768816033,1964,1
7204229085161812243,1992,0
6879511700251301583,1980,0
9820174538494022697,1978,1
11748665627397303441,1964,0
17294361273854864017,1993,0
12183219786560030497,1956,0
18110376972056464139,2009,1
18297329327733074881,2000,1
2544610221360654929,1982,0
7888654290407696673,1975,1
15566142330311210895,1967,1
7178740159555880211,1980,1
17161432420159229075,2002,1
853899118423638443,1966,1
5977111466232505993,1980,1
15349615917326102609,1964,1
2033947149711842601,1970,1
4693183490264574633,1961,1
2924190295486997385,2009,0
14481567452770299595,1984,0
12870333789678567313,1993,0
9117844624007327937,1955,0
16512999629367902675,1971,1
4487168619799509929,2003,1
10485093822575171537,1955,0
15916564195413257983,1959,0
7185419580919628995,1987,0
16822090317562901545,1987,0
15070696280078615039,2000,0
11962078662704115873,2006,1
5266875450624189481,1958,0
17915697068086840235,1965,1
181894479318771753,1975,1
15962561543143076651,1950,1
2596810619354560811,1954,0
6381016993901222697,1963,0
14924238044880443585,1978,1
5612655665933247505,1965,0
15274692542037609355,2002,1
11381995459506335745,1969,0
7427258900990940161,2005,0
6794152257439241867,2008,1
5417363667106576799,1976,0
2362045952191564073,1963,0
8573043588546302863,1967,0
10268171316210359369,1996,1
5622205812248225361,1966,0
15103222554920579855,1972,1
14430176508012662783,1978,0
2944345498607313195,1984,1
13578855673716869419,2009,1
7435102325651340943,1963,1
9716295763003903787,1971,1
16788276055247877771,1965,0
16200218308240698143,1971,0
7056416230344905151,1956,0
13683856410564687647,1971,1
4016499614266107945,2003,0
2536624698697293097,1967,1
13174816358865667785,1972,0
7469319182427523873,2006,0
5219291330984909327,1993,1
7948257119235598113,1981,1
7720571854678765993,1996,1
8529414693838321065,1957,0
2205024445088998543,1977,0
14155184014183675465,1957,1
7522934654835624849,1964,0
1857389110752070545,1958,0
15971551803237884035,1971,0
11454520132651438355,1972,1
614838141341384915,2006,0
7898728043003278799,1965,1
14959957662966898473,1978,1
468261279890773971,1998,1
5580607784547821969,1998,1
7068104353125850513,1995,0
10255481498973851937,1967,1
2624943833423078827,1979,0
8204803670156372867,1961,1
12186262157995148289,1961,1
707445533567565993,1976,0
15284788419512771779,1994,1
15497742058118437391,1981,1
9320070185722058945,2003,0
7325789362841131987,1999,1
4280930259248563919,1951,0
4522377653645018153,1984,0
16855472653543513129,1986,1
16363262323110834753,2007,0
9028859541641379593,1951,0
17391039187463326289,1981,1
3991313853971760129,1962,1
5843430816773785897,1953,1
17582152172381472329,1985,0
17283189246428748433,1996,1
16317729796281298441,1996,0
770508787603752585,1951,0
15843277810266566819,1974,0
14602875723439933707,1952,0
135967578824381199,1964,0
16421803441132930827,1961,1
10377429652042663977,1962,0
4196242139901288073,1970,0
6361849774146490449,1966,1
8229024424840171473,2007,0
440697605770734367,1971,0
1772680880715835473,2003,0
15153635002622739369,1960,0
16243659935576187087,1995,0
6291974681930148881,1953,0
1720839212202334239,1977,0
7516691274057436969,1950,1
14162620678553204111,1998,0
1026258997893450447,2007,0
6707697974070646411,1952,0
8512692391547101137,2006,0
4936855629954826623,1996,1
12457333410128159615,1971,0
1586571712498922025,2004,0
3856364819714092843,1967,1
17464512745181634849,1974,1
7420641595630181259,1955,1
3634677916649895071,1989,0
8237796348135495329,1951,1
1110926532402334673,1979,0
5269452931687469129,1990,0
5878505174518587433,1999,1
3615883413092194059,1958,0
13118548630133987393,1995,1
15881014070309475753,1993,0
4873162867312522641,1983,1
14232856394318534865,1985,1
6058008549670484687,1955,1
18260305934718449737,1986,0
13188708319330147619,1972,0
17467721319698960771,2002,0
11776173551298282955,1968,0
9350346088856514321,1984,0
4460716732864127657,1975,0
8141896990389576095,2002,1
1587952212961516319,1965,0
6967695223495066193,1954,0
5936306046416137161,1994,1
15294897578316617809,1974,1
5959339187903371985,1985,1
9845547444359288779,1951,1
1946875048203327681,2007,0
15257848311173337491,2002,0
14220816390921873183,1987,1
3955928326853260303,1951,1
10428156875021963679,1972,0
3167548329698613321,2008,0
14632981440371355947,1990,0
9214231348818426655,1959,0
15390529345820478635,1977,0
16548444891620261129,2008,1
16915167407802430723,1982,0
14235380840647004305,1951,1
12800484832492214305,1987,0
12609854411400692777,1966,1
11688541380285307937,1955,0
1885138221663251489,1974,1
9506519573774739393,1983,1
18180824959195878275,1951,0
4460183496581930259,1983,0
15961127268135931089,1980,1
955864723919129759,1997,0
15074203093311338065,1975,0
7146108599758580511,1983,0
11050933379018067625,1994,1
17045846710994675499,2003,0
1122296537953148049,1972,1
9720887696678995713,1986,0
14952806159076986153,1991,1
14707082771990609489,1952,1
12765119645827333577,1998,1
9132972356126912929,1972,1
11103621037037468673,1990,0
2392139843165892495,1978,0
16406513819180984521,1992,0
4134683187555986859,1993,0
9630287431661008593,1961,0
5693907886840870667,1989,0
6510290638557056073,2001,1
5778035491548960769,1964,1
17012717268955103649,1995,1
15149183230353847491,1988,1
9524598777552782497,2007,1
11817227170572680401,1965,0
4292128627082958027,1959,1
7148618983255781449,1968,1
16777013665615337249,1965,1
7551498497335730943,1995,1
16527063431623664835,1993,1
10932613271559835151,1990,0
17013869490769916703,1962,0
3382414054793063211,2001,0
942566138823245855,2007,1
1548164485189901087,1981,1
8030149508186699979,1988,0
17681966598392523967,1980,0
10108673231571760145,1967,1
10833218746083473619,1967,1
18095543467562044323,1968,1
12310415741251174801,1961,0
740716422955789183,2004,0
12929762870037115433,2001,1
8654193253240309825,1977,0
15547814793361083171,1972,0
8437664421455952937,2006,1
13016694246775469263,1963,0
15387594670348777983,1983,0
440855665433272009,1953,0
1899260076099001929,1961,0
10670102596428609487,1986,1
3401329659714102443,1989,0
3312036265290278985,1984,0
4172730770675787947,2002,0
16836760035307378703,2009,1
8568046046072138185,1995,1
2837478031841802177,1977,1
14719693304273843475,2000,1
14823204947000834961,1957,0
16263000967344229279,1990,1
12692648952338263849,1981,1
14957531996331594687,1960,1
16124322244020614079,2008,0
15208455131202296913,1970,0
15675006528475758377,1986,0
262259712821291391,2002,1
12147279234175024811,1980,0
6680647559992450345,1956,1
14209911814300226003,1999,1
2101777105298904875,1971,0
11700691322995529897,2008,1
9348228870594648641,2003,0
1611352269234935241,2001,0
11890568316586997451,1971,0
9686666902297711823,1995,0
17998831694133177377,2009,1
4255384974968678417,1981,1
14593931784785197583,1978,1
5463640349914624811,1950,1
3750883466035953449,1992,1
17183395867906986569,2001,0
1450405775293777801,1964,1
6203136823497070991,1968,1
1369588433516594129,1980,0
13784652540087377359,1954,0
5521402644441387215,1955,1
14063277320630298185,1975,0
11465148878444628883,1965,1
9394816931441309441,1974,0
16895765222952483603,1977,0
7541550554781831443,2008,1
8505940172535208723,2006,0
13930567366209992079,1958,0
11298532463806787275,2002,0
14152830065371245483,1954,0
16050782468444355215,1980,1
7349252190953193673,1959,1
8115576316801284673,1971,1
306168619017893545,1994,0
13342223483098044553,1975,0
15396514959066592463,1998,0
4618203378313399337,1993,0
9734521857130932671,2006,0
4541926300276857929,1982,0
7089570189550650625,1998,0
1929508393819138255,1969,0
11861436463935473409,1970,0
3194723041291316681,1974,0
14625814742988591295,1974,1
14049068445934394835,1956,1
4845662831868652545,1981,0
17054777784814772113,1955,0
14764164598759571233,2003,0
10815321376067022031,1953,1
5131831122716419023,1976,1
18114056928839316427,1967,0
17745766431404971817,1959,1
11090453678887037859,1997,0
9048823552756134465,1992,1
14358699960067169673,1958,1
7383146732914313983,1987,0
6324579057996254859,1997,0
1272646995506479315,1996,1
13964569423392352017,1955,1
6332038364412234785,1991,0
12429795986862232351,1992,1
15069235460531014537,2001,0
5108548034923605007,1980,0
15343090951909972049,1977,0
16777041739467357705,2007,0
10474611021561232159,1997,0
13947526916471637203,1983,1
7031918126387111721,1969,0
3769556158002610387,2000,1
10682394542666168515,1977,0
17459431420498515871,1955,1
2567516285805696927,1977,1
3420906879338126799,2002,0
2933952478268314819,1976,1
17958936765909907209,1950,1
13614286978732418975,1986,0
3298977138844457993,2009,0
1224070930151239873,1999,0
13635737410330158031,1987,0
10880008831958886281,2004,1
1895186076949072671,1998,1
10284712583574854697,1979,0
15143956630592428489,1985,0
13082365053337354127,1993,1
10043805440209108385,2000,1
3718901287402358697,1953,1
15767751322723958953,1996,0
10302132991583761103,1976,0
371959429650395519,1989,0
15683607312283515083,1995,1
5076655264838248139,1982,0
15997888478585022657,1959,1
7778128840425491457,1974,0
9465563868119372239,1954,0
9603374468067891857,1991,1
15745160553694618575,2007,0
13481497492654867199,1997,0
6125981903822908449,1973,1
5506860951128469951,1985,1
8007056611559074601,1968,1
16746820867582232331,1982,1
9280601353400258601,1968,1
16326209874154644681,1994,1
3153085210443707793,1965,0
4534073210986434705,2007,0
7138372272394933281,1989,0
1113155509959662025,1954,0
12404373435204472489,1950,1
18304713039745246801,2009,0
4138560337818867337,1963,0
3635726552854618305,1968,1
210396245494264335,1962,0
7548575297961551375,2005,1
2021137887592414801,1989,1
6303043367430499275,1980,1
18401427791910592553,1983,0
8971020543747194831,1969,0
14250176180832816299,1986,1
14472601246000272641,1975,1
15126761069273268945,1961,1
17943612901750723785,1989,1
16819836909918138635,1972,0
17579875984668593233,1997,0
1310275673559481001,1974,1
12547634559851506857,1980,1
7329826407219158179,1997,0
6079807375734605775,1976,1
11471712624942661407,2007,0
8505172873284614537,1997,0
2489881987681459081,1999,1
7642820438766512259,2007,0
7239239227324448019,1973,0
4751310777302270367,1984,1
10854081866115486859,1991,1
7739310894031477009,1990,0
2922409041194571433,2007,0
8449256221860155169,1967,0
17777870514503572243,1967,0
12743284443325245071,2005,0
5657234391781569231,1997,0
6917941828344363009,1962,0
13851053623258343561,1984,0
6636531836152749457,1994,1
3816491053156506001,1971,0
16890678623948479395,1976,0
1380198065418141129,1984,1
827303455789375017,1978,1
9599455683959277353,1995,0
12931243347703493905,1950,0
846861676156040193,1976,1
14392552102631444361,1970,0
6376912397866988073,1986,0
7290665034837745321,1996,1
104585763954991009,1954,1
13318026463811083305,1959,0
4351761387310653225,1989,0
2307396005404792865,1994,1
8613634078178216105,1985,0
3486352344708417195,2008,1
1556973326771802143,1979,1
9336335035755633609,1958,1
6515390986024595617,1991,1
14554582338466348049,1986,0
468106525055603487,1985,1
14838183034505751455,1982,0
11816224118564433161,2006,1
3256366178870905129,1957,0
4000059841210161361,1954,1
17284469169093235583,1959,0
9140491805993405833,1964,0
2021048377052154323,1985,1
16829689971249014857,1986,0
17370506181953216707,1963,1
4727603947887456017,1979,1
8806624905363303209,1978,1
6979278242127549603,1977,0
16592182121176498895,1998,1
10247589960481495203,1978,0
6014908295669744553,1995,0
9964303288026556809,1959,0
8065295334487517067,1981,0
14832178333221680721,1999,1
16248061818236218835,1960,1
7824569105338922411,1977,1
10649173533279615439,1986,1
17712219751886807209,1961,1
10702342253863180555,1995,1
5710982415733716747,1954,0
16515498881618529423,2006,0
12388121283616076707,1978,0
9964445706280575423,1970,0
712163477890502089,1957,0
63316394675379985,1975,1
13993448271122440865,1989,1
4361109647461332177,1955,1
17592514644942381867,1968,1
10529362133594512073,2000,0
11587290446586492585,1988,0
15643248272171559119,1962,0
11283379463868238543,1959,1
8692724697779015713,2004,0
3326107843220725419,1967,1
815219882235722833,1960,0
14084390317200695491,2009,0
17145525896971174687,1968,0
17999823588013801681,1957,1
5171683205702063251,1977,1
13093963801181440081,1976,0
9953639366088855585,2005,0
15503240741396215083,1958,1
14191327684807716769,1955,0
3943526027579087755,1955,1
15814727278878211657,2004,1
15270943812588993295,1976,1
15159418248091511231,1959,0
10219324581191664847,1985,0
11612989222074209865,1982,1
2571691683154424963,1961,1
4796932432438766153,1986,1
16858049092003869609,1970,0
4400141316294928271,1964,0
16709186489442859471,1980,0
12925888369684813009,1967,1
4238600343643780041,1963,0
13318180069791543839,2002,1
16231169831509888041,1959,1
16393507461907057825,1966,1
18248222168940960723,1973,1
15619407938780063529,1966,1
4809384736989579667,1962,1
2577703620500115753,1996,0
16990913293587137483,1969,1
11931502418784317599,1956,1
8652971848914258447,1982,1
7635996424449193759,1957,0
17358155587896484393,1971,1
9878019836397367695,2002,1
3004939515197759889,1972,0
7217133496891251497,1987,0
11630195189454284297,1980,0
13356201097045678249,1958,0
17392874429195418697,1988,1
16285316333670435617,2001,0
15184103794985847689,1955,1
2499088762888189227,1995,1
250166312179314319,1991,0
14755435792487323945,2001,0
10644119317253156625,1956,1
16779786299178562255,1968,0
16282597781483586559,1991,1
8925249412256940801,1951,0
1235461700812915625,1994,0
9557570341026915369,2001,0
1497685690520091551,1977,0
16681870408418390313,1976,0
7062385684635805865,1966,0
14122104603271671439,1950,1
11159224184338086865,1961,0
13483956800542173257,2008,0
17740708012208377615,2002,0
7687451670194262953,1965,1
4097992742847726239,2007,1
5482637630028439935,1972,1
13877690271340650123,1967,0
10749319523847121665,1959,1
7559254326733574799,2004,1
9395051800690841769,2009,1
17914070047414065055,1969,0
6834352545023111337,1992,0
9201976245385819807,1970,1
3691920225619729705,1956,1
7775870889741396383,1973,0
17306067319392987339,1983,0
12022024050020586255,1957,0
10986142382143031039,1999,1
14412183258513964491,1979,0
12892238668861849889,1964,0
2992111142261173185,1985,0
10967654035701403937,1997,0
11429747235097552259,1969,1
13791465194129345681,1992,0
10399655182447254601,1975,1
3119797778082275601,2007,0
15057757641012308225,1996,1
10915057707378002441,1971,1
8072810535036951039,1951,0
10282594278792226751,1989,0
14191253482924561409,1961,1
9432533002984199081,1957,0
9307145913884662281,2005,1
17373295227660513707,2009,1
2569255983220060419,1966,1
13296118890103580115,1968,0
8779771060039100433,1959,0
896331304539527817,1977,1
3168954901998621257,2001,1
10203662882778236171,1992,1
3394418670204790337,2000,0
13867502589871993417,1963,0
18430652418783737937,1993,0
12484047868730431423,2005,0
2304636138259199951,1966,0
18319396047143089929,1991,1
9964457122127973311,1974,0
5547941872168397011,1967,1
11717736627383293379,2008,0
8858395914455359777,1970,1
2778394367965626239,1956,1
15686249695395742239,1973,1
3971942190716824843,1976,0
13477324906874312657,1995,0
3406461475781555663,2006,0
2943329618671497983,1999,1
2633122164762137161,2005,1
599623630244728593,1978,1
2303003696616304511,1993,0
1952800106418048033,1968,0
1144794473956865065,1954,0
12755096983016144017,1971,1
17031318581578532895,1991,1
16734468304320665617,1966,0
9708554613704227279,2001,1
16061628165357507007,1997,0
3968165045508248527,1961,0
7427019709293229097,1969,1
158868649191039753,1999,1
6078666807262941391,1964,0
11519389697631935057,1969,0
15928278824793592211,1970,0
12162930790254702251,1998,1
12263099540664447907,1952,1
8293268010541234857,1954,0
15772479737280457,1984,0
10604552440608706319,1973,1
15818362154617599275,1987,1
9737801104052710563,1965,1
2553170340934330751,2004,0
9741468491069277953,1995,1
18319684776353813569,1954,1
5779490347457493129,1997,0
2382827270994492417,2008,1
10020484022516632233,2006,1
17669749681398013135,1994,0
9381184294271302729,1957,1
3017122742924663295,1984,0
13647791424099986721,1967,0
15375032722772918187,2008,1
6171686867663203473,1993,1
5535669396068124865,1986,0
2784857958967944643,1991,1
16214173253721727569,1976,0
1051422288885025801,1972,1
15993499051202687633,2006,1
17600502104038289105,1969,0
9541877771009650337,1952,0
3257637043302174411,1974,1
6448816835308510209,1997,1
8175317715654275599,1988,1
14013271523952848171,2007,0
2495348294393414867,1956,1
10440136943294155145,2004,0
17418682526801303487,1972,0
3525889793280418001,1978,0
2483461592001661903,1975,1
17035298715192387849,1956,0
7252225942091526911,1964,0
9469640794935908563,1994,0
17345436189016177087,1951,0
16576194984738359699,1958,0
7413641993703531593,1951,1
12152811206999148617,2001,1
16686605846089288449,1987,1
2835118229209208065,1960,1
12569116517543708689,1996,0
2027636171782737481,2008,1
328073863040836681,2006,0
13299358581997051583,2005,0
4552860093416853257,1950,1
6974289145877732497,1985,1
6384323972555274191,1965,1
4642881111103836457,1983,1
4889874960850424715,1969,1
6214904762874881297,1959,1
3699392635638686367,1976,0
13626951964002605215,1979,0
9349849448535990545,2009,0
5910391399478590465,1952,0
12459062033916710953,1968,1
13751466226160727755,2001,1
14042935364857202643,1989,0
15774663295641567615,1999,1
16327526451373910923,1989,0
18232880165112003491,1995,1
17898841142932105249,1979,1
4312925590302871721,1962,1
6802369804319577027,1998,1
13030121887294770475,1984,1
4102936926731040543,1958,1
15171305826450695305,1998,0
6995010101894641855,2007,0
849157586040142025,1970,1
4538841579069585875,1967,1
4363121857791272993,1954,1
15703206031169849513,1989,0
1312696760488709265,2007,1
16256926631996279465,1958,0
1909763472301300873,1979,0
4563951025996945361,1955,1
4321459469893137867,1952,0
6185751335725054335,1989,0
9995187420821958609,2002,1
12599608445566187169,1970,1
6417388434528401867,2002,0
10973023182717306067,1957,1
4314305039422646059,1964,1
10475233105845338313,2004,1
14788858225701600553,1980,1
9473669606907684619,1986,0
7266236130716995745,1952,0
17192573468520621641,1957,0
5281695440763436191,1953,0
15608140078758918943,2004,1
1235680358188863487,1958,0
1823617224440789779,2000,0
14939269459257529409,1971,0
5463263559192804769,1998,1
11235232590838910033,1971,0
17336676584002921385,1966,1
739139708298680745,1955,1
334006512531448527,1966,1
17249203000172687523,1978,1
12413673925890240939,1999,0
2195679511917488265,1977,1
4919382622055509195,2008,1
10393949382540273875,1982,0
13368096003992574731,1951,1
7490562403039746847,1974,1
14279039343946659585,1991,1
11124718164297722537,1964,0
10559543765220645839,1991,1
4264220592149668905,1980,1
18004537319731420095,1951,1
9992336448508651593,1996,1
17415131968143101993,1983,1
18047456440479064479,1954,0
1365078550425347883,1978,0
2086086938240208969,1967,1
1913176658631920193,2002,0
8963706421984050089,1967,0
3966324016414651025,2006,1
7852852602325771049,1982,1
8884471926400980779,1969,1
960104828703703711,1998,1
15296860772566878339,1991,0
557239796447872779,1974,0
2466568496240085649,1987,0
6133642014558525377,1996,0
9266279692581025987,2001,0
414929574892674731,1998,0
1960586039707130889,1959,0
5417890968051915915,1999,1
5889595557664202953,1953,1
1237099868581416655,1962,0
15420710316395354193,1987,0
13045002471617795755,1956,0
5127386246701110273,1986,0
8686035631011991841,1968,0
5332639355875960607,1975,1
7601468630620404649,1968,1
3317548427401430945,1954,0
18091018342344285737,1980,0
2617277270032722849,2007,1
18147927480885742019,1986,1
14191432594638468105,1968,0
16628210182384163529,2007,0
13310134878964749609,1973,1
15557272815157793567,1991,1
11492070493206544401,1988,1
2945474923993147859,2007,0
640023450507446409,2004,0
15926976415555729569,1958,0
6773137070381090443,1955,0
15837958151732322603,1998,0
8562283188874737617,2004,1
10927498067089191337,1979,1
18043261773387444995,1991,0
10821875650936877073,1954,0
4190749402388519713,1963,1
947214403597973385,1958,1
11021954555576692113,1986,1
14597796984678123817,1961,0
705005630333597737,1953,0
2385879763842285065,1968,0
14525642310388367103,1990,1
18157877287887796297,1984,1
6883040288833120019,1969,0
6832521544817664209,2000,1
10128821700002313617,1966,0
7420537258080034897,1965,1
1435468293756735017,1983,1
17497382935190518223,1978,1
13251158289190980649,1976,1
1211408238635273225,1959,0
2459604398775171487,1980,0
16834531933487633865,1965,1
16297323408938152233,1973,0
2704967304044301201,1994,0
9552364555261720737,2006,1
2679230126320001097,1996,0
1430362992093944265,1974,0
3881841815665580047,1985,0
3111151118725560011,1994,0
7763335192158698963,1974,1
4959431092123733459,1971,0
8233218951545178537,1958,0
4530000772141159057,1994,0
4161261926401922625,2000,0
8143806776240552081,1968,1
15015674708931108863,1997,1
5542678173225471529,1986,0
18375965918180765449,1997,1
18297738728761653321,1974,1
7628386912127042339,1994,1
3536233372737334303,1974,1
17953961058949563425,1955,1
15291170884799186187,1983,0
18088153095791825695,1977,0
16351497708443081,1965,0
5482985385341161363,2003,0
3732468285062064905,1972,0
16343036196360550481,1952,0
5093112682589889809,1972,1
6036551801599516175,1975,0
10943137550658266243,2001,0
16614754391383249311,1997,0
3569009102017543329,1961,0
10591331618132218239,2000,0
1515640620125419979,1964,1
10090438456701864337,1970,1
4833892049857892303,1954,0
16170066933801366735,1953,0
11345897394007952287,1990,0
14950295244258003881,2005,0
6445370916669216527,1979,0
7254341092173490635,2000,1
4299480208446976415,1997,0
2759064506939286953,1989,1
10453907421524152897,2008,0
1750963690279779215,1998,1
5843245219051123875,1966,0
11859862461248015393,1997,1
9485876465267668369,1991,1
3374074408575051019,1973,0
17833112017574320847,1954,0
16790976503956749265,1962,0
14835138272502659875,1997,0
8453613302793981099,1964,0
488456773343760335,2009,0
13883539339906606161,1991,1
9661215830541699263,1978,1
9475714588476681161,1984,1
15610294809654531017,1986,1
17357126510721209295,2008,1
8912453150769145761,1959,1
14138869316645081513,1966,1
1792536593565215951,1992,1
12277774964274981823,1964,0
13312409979998103049,2002,0
16832648228125514255,1970,1
18396770912938142751,1960,1
5646888919186193681,1952,1
8586938546447779729,1985,1
3565227579212485265,1999,1
6265927118593266705,1966,1
10045278381141993167,2005,1
2447237664061675403,1995,0
9791984953624409161,1953,1
2504182328583460495,1984,1
1004295443436980175,1984,0
14227462845268037665,1962,1
4969800389587556735,1970,0
3630266991059132075,1977,1
9672651489646595859,1952,1
15136115412966318783,1958,1
17930931368113238463,1959,0
2518335755100811921,1972,0
1080560425727685033,1994,0
13327095547711461769,1999,0
8028170635721219755,1959,1
15333780801824174347,1995,0
17168665488871765791,1990,0
4956595847403576739,2003,1
10158824115774909009,2008,0
9506446015662427281,1957,1
2492079353854011177,1954,0
13535499943557846801,1997,1
9691138896083044745,1959,1
12821301999735654667,1961,0
17300259299265390729,2002,1
8592980456963908553,2006,1
18295452503784049321,1969,0
3216631137068458367,2000,0
5096892700538611907,2001,1
2605723219321779593,1986,1
8640031102284489151,1983,0
11214970299274238409,1984,0
4005898476541129615,1968,0
6968217854951972897,1987,0
9462517703753544223,1964,1
17489769368857666575,1960,0
12264517220699633065,1974,1
578247862034759635,1992,1
7729237910786503233,1987,0
3188452147760754431,2007,1
17210047675882154921,1988,1
4937404316652111531,1958,1
1803313441970479551,1959,0
7073835513797569169,1955,0
12263141068559411337,1961,0
16727949018740833313,1985,0
8278194023539217353,2000,0
13755910220119159563,2003,0
17719150256554283807,1974,1
7460608621589744777,1983,0
5175442295780979849,1998,1
4657198163558383561,1968,1
11786262573534347153,1985,1
10765758470741007267,1960,0
7317960669859577641,1978,0
5687965156384212617,1960,0
8440683120043641631,1977,0
7447477629313722751,1973,1
7504046136854385697,1975,1
13252713365339752335,1964,0
2310812554933742539,1958,1
7119065152981536659,1966,1
8222266832149098913,1964,0
17574718488483592387,1994,0
10123312907673051809,1993,1
9618674502314041635,1985,0
13163569865111124521,1955,0
17229116069813464979,1983,0
13307187516641071689,1954,0
5967855723298101025,1951,0
14521241606424964011,1971,0
6942763327796749001,1964,0
4104709162076058833,1985,0
977274251236690899,2005,1
16028985505892270799,1993,1
1531392734715952811,1996,1
15336607385010498987,2007,0
5418102319463771137,1988,1
6545018204900058697,1984,1
760532313769064911,1986,1
9774614467692435615,2001,1
3593137331097969443,1973,1
2237738465145862337,1997,1
11573584013297150367,1989,1
17802653744901508747,1968,0
14766627756118344657,1950,0
11891613504583364991,1962,0
514698038133082315,1991,1
17891029600816654289,1984,0
10157984023902938529,1966,1
15291956149528173609,1976,1
8727831277675960595,1989,1
6733675136056078547,1957,0
4457215491558993481,1975,1
17723161860776232651,1974,0
15955040670092173897,1982,0
5091678957232254163,1981,1
12327836385018819615,1972,1
2535476470913888015,1995,0
9489258783226168335,1954,0
12989534311093168511,1952,1
18259392797973320337,1975,0
13482670364738124191,2003,0
4009108319411852499,1966,0
13443474678734473347,1960,0
14959789151253539849,2005,1
3136021609078824607,1960,1
8717030280786561833,1972,1
2363833793959840531,1993,0
1895428393400450831,1965,0
9581820441662785281,1963,1
1591101991627357375,1973,0
11780395156825769411,1997,1
17600657239514631467,2004,0
6919668989768821635,1951,1
10533847607964275881,1959,1
13569924883641272225,2007,1
12497626608303399953,1985,0
17291304791779865487,1983,0
5517049146111707947,1998,1
1723974514162179217,1952,1
15686860772710583073,1950,0
13597371068323840291,2008,0
9804722976749209993,1999,1
7392823954238314433,1994,1
10007893940600316835,1959,0
5468248587108609235,1978,1
9770785686388312201,2006,1
5982442529587554321,2006,0
11029344778202320043,1950,0
16523760231874187281,1995,1
15184929488458952467,1950,0
17174958077852350123,2009,0
7445074208726994513,1975,0
9686369388021600545,2008,1
631090030287288393,1972,1
16535698388060106281,1967,0
16658106412529096479,1968,0
14920557869235666219,1993,1
7295646205417591311,1961,0
16709266384712865487,2001,0
17146651371778557833,1985,1
2509702184972732201,2008,0
18443144279046029393,2009,0
14704529561382607359,1961,1
13575685031479563841,2007,0
11453895537401390111,1952,1
1535752413686870601,1951,1
3560690119894405791,2006,0
2687965401671956639,2007,1
15011558112320127145,1958,0
46930383146542763,1976,1
2008089168374312585,1979,0
3527804683676768011,2001,0
706114159594656523,1987,1
17455334284010803407,1996,0
7213880049927625097,1979,1
13166200312797802153,1988,1
2438683820905000585,1994,1
14787192118101070635,1994,1
15816120752292549545,1950,1
1661092967047431337,1955,0
17329384395784242945,1971,1
13741573280958632079,1953,0
4890986738305508563,1972,1
8511888481369692961,1973,1
6551993044951186089,2005,0
5009301355024636073,1984,1
788215187022072489,1992,1
1572562734440886671,2003,1
